file_name_1,file_name_2,rmsd
alphafold3_P9WFU9_model_0.pdb,chai1_P9WFT7_model_3.pdb,4.58
alphafold3_P9WFU9_model_0.pdb,chai1_P9WFT7_model_4.pdb,4.46
alphafold3_P9WFU9_model_0.pdb,swissmodel_P9WFT7_model_0.pdb,5.36
alphafold3_P9WFU9_model_0.pdb,swissmodel_P9WFT7_model_1.pdb,7.39
alphafold3_P9WFU9_model_1.pdb,alphafold2_P9WFT7_model_0.pdb,7.19
alphafold3_P9WFU9_model_1.pdb,alphafold3_P9WFT7_model_0.pdb,4.27
alphafold3_P9WFU9_model_1.pdb,alphafold3_P9WFT7_model_1.pdb,11.65
alphafold3_P9WFU9_model_1.pdb,alphafold3_P9WFT7_model_2.pdb,3.37
alphafold3_P9WFU9_model_1.pdb,alphafold3_P9WFT7_model_3.pdb,11.83
alphafold3_P9WFU9_model_1.pdb,alphafold3_P9WFT7_model_4.pdb,4.71
alphafold3_P9WFU9_model_1.pdb,chai1_P9WFT7_model_0.pdb,4.69
alphafold3_P9WFU9_model_1.pdb,chai1_P9WFT7_model_1.pdb,7.04
alphafold3_P9WFU9_model_1.pdb,chai1_P9WFT7_model_2.pdb,4.07
alphafold3_P9WFU9_model_1.pdb,chai1_P9WFT7_model_3.pdb,4.93
alphafold3_P9WFU9_model_1.pdb,chai1_P9WFT7_model_4.pdb,5.2
alphafold3_P9WFU9_model_1.pdb,swissmodel_P9WFT7_model_0.pdb,5.04
alphafold3_P9WFU9_model_1.pdb,swissmodel_P9WFT7_model_1.pdb,7.31
alphafold3_P9WFU9_model_2.pdb,alphafold2_P9WFT7_model_0.pdb,2.79
alphafold3_P9WFU9_model_2.pdb,alphafold3_P9WFT7_model_0.pdb,4.6
alphafold3_P9WFU9_model_2.pdb,alphafold3_P9WFT7_model_1.pdb,4.21
alphafold3_P9WFU9_model_2.pdb,alphafold3_P9WFT7_model_2.pdb,4.26
alphafold3_P9WFU9_model_2.pdb,alphafold3_P9WFT7_model_3.pdb,3.64
alphafold3_P9WFU9_model_2.pdb,alphafold3_P9WFT7_model_4.pdb,3.62
alphafold3_P9WFU9_model_2.pdb,chai1_P9WFT7_model_0.pdb,4.21
alphafold3_P9WFU9_model_2.pdb,chai1_P9WFT7_model_1.pdb,4.27
alphafold3_P9WFU9_model_2.pdb,chai1_P9WFT7_model_2.pdb,4.97
alphafold3_P9WFU9_model_2.pdb,chai1_P9WFT7_model_3.pdb,4.11
alphafold3_P9WFU9_model_2.pdb,chai1_P9WFT7_model_4.pdb,6.64
alphafold3_P9WFU9_model_2.pdb,swissmodel_P9WFT7_model_0.pdb,3.61
alphafold3_P9WFU9_model_2.pdb,swissmodel_P9WFT7_model_1.pdb,3.15
alphafold3_P9WFU9_model_3.pdb,alphafold2_P9WFT7_model_0.pdb,7.23
alphafold3_P9WFU9_model_3.pdb,alphafold3_P9WFT7_model_0.pdb,5.26
alphafold3_P9WFU9_model_3.pdb,alphafold3_P9WFT7_model_1.pdb,7.21
alphafold3_P9WFU9_model_3.pdb,alphafold3_P9WFT7_model_2.pdb,2.98
alphafold3_P9WFU9_model_3.pdb,alphafold3_P9WFT7_model_3.pdb,2.72
alphafold3_P9WFU9_model_3.pdb,alphafold3_P9WFT7_model_4.pdb,3.02
alphafold3_P9WFU9_model_3.pdb,chai1_P9WFT7_model_0.pdb,4.06
alphafold3_P9WFU9_model_3.pdb,chai1_P9WFT7_model_1.pdb,7.08
alphafold3_P9WFU9_model_3.pdb,chai1_P9WFT7_model_2.pdb,5.17
alphafold3_P9WFU9_model_3.pdb,chai1_P9WFT7_model_3.pdb,4.36
alphafold3_P9WFU9_model_3.pdb,chai1_P9WFT7_model_4.pdb,6.9
alphafold3_P9WFU9_model_3.pdb,swissmodel_P9WFT7_model_0.pdb,4.78
alphafold3_P9WFU9_model_3.pdb,swissmodel_P9WFT7_model_1.pdb,7.22
alphafold3_P9WFU9_model_4.pdb,alphafold2_P9WFT7_model_0.pdb,3.57
alphafold3_P9WFU9_model_4.pdb,alphafold3_P9WFT7_model_0.pdb,4.55
alphafold3_P9WFU9_model_4.pdb,alphafold3_P9WFT7_model_1.pdb,7.32
alphafold3_P9WFU9_model_4.pdb,alphafold3_P9WFT7_model_2.pdb,3.63
alphafold3_P9WFU9_model_4.pdb,alphafold3_P9WFT7_model_3.pdb,9.76
alphafold3_P9WFU9_model_4.pdb,alphafold3_P9WFT7_model_4.pdb,3.6
alphafold3_P9WFU9_model_4.pdb,chai1_P9WFT7_model_0.pdb,4.46
alphafold3_P9WFU9_model_4.pdb,chai1_P9WFT7_model_1.pdb,4.72
alphafold3_P9WFU9_model_4.pdb,chai1_P9WFT7_model_2.pdb,7.06
alphafold3_P9WFU9_model_4.pdb,chai1_P9WFT7_model_3.pdb,4.18
alphafold3_P9WFU9_model_4.pdb,chai1_P9WFT7_model_4.pdb,7.03
alphafold3_P9WFU9_model_4.pdb,swissmodel_P9WFT7_model_0.pdb,7.2
alphafold3_P9WFU9_model_4.pdb,swissmodel_P9WFT7_model_1.pdb,7.39
chai1_P9WFU9_model_0.pdb,alphafold2_P9WFT7_model_0.pdb,7.02
chai1_P9WFU9_model_0.pdb,alphafold3_P9WFT7_model_0.pdb,3.68
chai1_P9WFU9_model_0.pdb,alphafold3_P9WFT7_model_1.pdb,7.05
chai1_P9WFU9_model_0.pdb,alphafold3_P9WFT7_model_2.pdb,4.43
chai1_P9WFU9_model_0.pdb,alphafold3_P9WFT7_model_3.pdb,6.97
chai1_P9WFU9_model_0.pdb,alphafold3_P9WFT7_model_4.pdb,4.4
chai1_P9WFU9_model_0.pdb,chai1_P9WFT7_model_0.pdb,5.45
chai1_P9WFU9_model_0.pdb,chai1_P9WFT7_model_1.pdb,3.56
chai1_P9WFU9_model_0.pdb,chai1_P9WFT7_model_2.pdb,3.77
chai1_P9WFU9_model_0.pdb,chai1_P9WFT7_model_3.pdb,4.86
chai1_P9WFU9_model_0.pdb,chai1_P9WFT7_model_4.pdb,6.72
chai1_P9WFU9_model_0.pdb,swissmodel_P9WFT7_model_0.pdb,5.0
chai1_P9WFU9_model_0.pdb,swissmodel_P9WFT7_model_1.pdb,7.24
chai1_P9WFU9_model_1.pdb,alphafold2_P9WFT7_model_0.pdb,3.63
chai1_P9WFU9_model_1.pdb,alphafold3_P9WFT7_model_0.pdb,4.33
chai1_P9WFU9_model_1.pdb,alphafold3_P9WFT7_model_1.pdb,4.15
chai1_P9WFU9_model_1.pdb,alphafold3_P9WFT7_model_2.pdb,4.47
chai1_P9WFU9_model_1.pdb,alphafold3_P9WFT7_model_3.pdb,2.97
chai1_P9WFU9_model_1.pdb,alphafold3_P9WFT7_model_4.pdb,3.64
chai1_P9WFU9_model_1.pdb,chai1_P9WFT7_model_0.pdb,4.3
chai1_P9WFU9_model_1.pdb,chai1_P9WFT7_model_1.pdb,4.49
chai1_P9WFU9_model_1.pdb,chai1_P9WFT7_model_2.pdb,4.34
chai1_P9WFU9_model_1.pdb,chai1_P9WFT7_model_3.pdb,3.1
chai1_P9WFU9_model_1.pdb,chai1_P9WFT7_model_4.pdb,4.24
chai1_P9WFU9_model_1.pdb,swissmodel_P9WFT7_model_0.pdb,4.46
chai1_P9WFU9_model_1.pdb,swissmodel_P9WFT7_model_1.pdb,7.41
chai1_P9WFU9_model_2.pdb,alphafold2_P9WFT7_model_0.pdb,2.88
chai1_P9WFU9_model_2.pdb,alphafold3_P9WFT7_model_0.pdb,3.69
chai1_P9WFU9_model_2.pdb,alphafold3_P9WFT7_model_1.pdb,4.34
chai1_P9WFU9_model_2.pdb,alphafold3_P9WFT7_model_2.pdb,4.45
chai1_P9WFU9_model_2.pdb,alphafold3_P9WFT7_model_3.pdb,3.02
chai1_P9WFU9_model_2.pdb,alphafold3_P9WFT7_model_4.pdb,3.66
chai1_P9WFU9_model_2.pdb,chai1_P9WFT7_model_0.pdb,5.56
chai1_P9WFU9_model_2.pdb,chai1_P9WFT7_model_1.pdb,3.63
chai1_P9WFU9_model_2.pdb,chai1_P9WFT7_model_2.pdb,6.65
chai1_P9WFU9_model_2.pdb,chai1_P9WFT7_model_3.pdb,5.38
chai1_P9WFU9_model_2.pdb,chai1_P9WFT7_model_4.pdb,5.23
chai1_P9WFU9_model_2.pdb,swissmodel_P9WFT7_model_0.pdb,3.58
chai1_P9WFU9_model_2.pdb,swissmodel_P9WFT7_model_1.pdb,4.22
chai1_P9WFU9_model_3.pdb,alphafold2_P9WFT7_model_0.pdb,6.8
chai1_P9WFU9_model_3.pdb,alphafold3_P9WFT7_model_0.pdb,4.23
chai1_P9WFU9_model_3.pdb,alphafold3_P9WFT7_model_1.pdb,7.14
chai1_P9WFU9_model_3.pdb,alphafold3_P9WFT7_model_2.pdb,4.39
chai1_P9WFU9_model_3.pdb,alphafold3_P9WFT7_model_3.pdb,2.95
chai1_P9WFU9_model_3.pdb,alphafold3_P9WFT7_model_4.pdb,3.53
chai1_P9WFU9_model_3.pdb,chai1_P9WFT7_model_0.pdb,4.2
chai1_P9WFU9_model_3.pdb,chai1_P9WFT7_model_1.pdb,6.9
chai1_P9WFU9_model_3.pdb,chai1_P9WFT7_model_2.pdb,6.77
chai1_P9WFU9_model_3.pdb,chai1_P9WFT7_model_3.pdb,6.77
chai1_P9WFU9_model_3.pdb,chai1_P9WFT7_model_4.pdb,4.09
chai1_P9WFU9_model_3.pdb,swissmodel_P9WFT7_model_0.pdb,4.44
chai1_P9WFU9_model_3.pdb,swissmodel_P9WFT7_model_1.pdb,7.23
chai1_P9WFU9_model_4.pdb,alphafold2_P9WFT7_model_0.pdb,2.9
chai1_P9WFU9_model_4.pdb,alphafold3_P9WFT7_model_0.pdb,2.86
chai1_P9WFU9_model_4.pdb,alphafold3_P9WFT7_model_1.pdb,7.25
chai1_P9WFU9_model_4.pdb,alphafold3_P9WFT7_model_2.pdb,3.26
chai1_P9WFU9_model_4.pdb,alphafold3_P9WFT7_model_3.pdb,3.12
chai1_P9WFU9_model_4.pdb,alphafold3_P9WFT7_model_4.pdb,2.94
chai1_P9WFU9_model_4.pdb,chai1_P9WFT7_model_0.pdb,7.11
chai1_P9WFU9_model_4.pdb,chai1_P9WFT7_model_1.pdb,3.63
chai1_P9WFU9_model_4.pdb,chai1_P9WFT7_model_2.pdb,6.48
chai1_P9WFU9_model_4.pdb,chai1_P9WFT7_model_3.pdb,6.96
chai1_P9WFU9_model_4.pdb,chai1_P9WFT7_model_4.pdb,6.78
chai1_P9WFU9_model_4.pdb,swissmodel_P9WFT7_model_0.pdb,4.77
chai1_P9WFU9_model_4.pdb,swissmodel_P9WFT7_model_1.pdb,7.24
swissmodel_P9WFU9_model_0.pdb,alphafold2_P9WFT7_model_0.pdb,7.53
swissmodel_P9WFU9_model_0.pdb,alphafold3_P9WFT7_model_0.pdb,7.56
swissmodel_P9WFU9_model_0.pdb,alphafold3_P9WFT7_model_1.pdb,6.99
swissmodel_P9WFU9_model_0.pdb,alphafold3_P9WFT7_model_2.pdb,7.51
swissmodel_P9WFU9_model_0.pdb,alphafold3_P9WFT7_model_3.pdb,7.05
swissmodel_P9WFU9_model_0.pdb,alphafold3_P9WFT7_model_4.pdb,7.63
swissmodel_P9WFU9_model_0.pdb,chai1_P9WFT7_model_0.pdb,6.98
swissmodel_P9WFU9_model_0.pdb,chai1_P9WFT7_model_1.pdb,6.84
swissmodel_P9WFU9_model_0.pdb,chai1_P9WFT7_model_2.pdb,6.7
swissmodel_P9WFU9_model_0.pdb,chai1_P9WFT7_model_3.pdb,6.91
swissmodel_P9WFU9_model_0.pdb,chai1_P9WFT7_model_4.pdb,6.67
swissmodel_P9WFU9_model_0.pdb,swissmodel_P9WFT7_model_0.pdb,7.63
swissmodel_P9WFU9_model_0.pdb,swissmodel_P9WFT7_model_1.pdb,7.17
